Date,ticker,Open,High,Low,Close,Volume,return_1d,log_return_1d,volatility_7d,volatility_14d,volatility_30d,volatility_60d,ma_20_ratio,ma_50_ratio,ma_200_ratio,momentum_7d,momentum_14d,momentum_30d,momentum_60d,drawdown,high_low_range,volume_change,vix_close,vix_return_1d,vix_volatility_30d,target_return_1d,target_direction_1d,india_vix_close,asset_vix_close
2010-04-20,^GSPC,1199.0400390625,1208.5799560546875,1199.0400390625,1207.1700439453125,5316590000.0,0.0080583407848495,0.0080260457370713,0.0087283360423295,0.0069980873809151,0.0055193082209387,,0.0177946040620537,,,0.010716987935442,0.0288936253801204,0.060316244132905,0.1006491837011351,-0.0037138823580614,0.0079562956043124,-0.1941801283469794,15.729999542236328,-0.0928489386495927,0.0461904165488613,-0.0010189969053922,0,20.8700008392334,15.729999542236328
2010-04-21,^GSPC,1207.1600341796875,1210.989990234375,1198.8499755859375,1205.93994140625,5724310000.0,-0.0010189969053922,-0.0010195164357019,0.008780522168332,0.0068910877650032,0.0055461490565566,,0.0153975536848238,,,0.0079064932902543,0.0312202406458224,0.0574246946716781,0.1041686668588341,-0.0047290948288237,0.0101263835306031,0.076688253184842,16.31999969482422,0.0375079573908245,0.0467506315732906,0.0022638793569429,1,19.229999542236328,16.31999969482422
2010-04-22,^GSPC,1202.52001953125,1210.27001953125,1190.18994140625,1208.6700439453125,6035780000.0,0.0022638793569429,0.0022613206430901,0.0087866027016967,0.0067280630623912,0.0055242627139243,,0.0159448110260362,,,0.0094963623598913,0.0259486198055225,0.0550449624218301,0.1012938896996014,-0.0024759215720409,0.0168713223212715,0.0544117981031775,16.469999313354492,0.0091911532680877,0.0462431015266402,0.0071235200993795,1,20.530000686645508,16.469999313354492
2010-04-23,^GSPC,1207.8699951171875,1217.280029296875,1205.0999755859375,1217.280029296875,5326060000.0,0.0071235200993795,0.0070982676832182,0.0081494296080638,0.0066754131467143,0.0055955350709356,,0.0209699688640219,,,0.0054764008996086,0.0251297660202387,0.0582835231183709,0.1224032497155147,0.0,0.0101070898329538,-0.1175854653416791,16.6200008392334,0.0091075611495186,0.0460573621962384,-0.0042964480997613,0,20.209999084472656,16.6200008392334
2010-04-26,^GSPC,1217.0699462890625,1219.800048828125,1211.0699462890625,1212.050048828125,5647760000.0,-0.0042964480997613,-0.0043057043550931,0.0083742913722046,0.0068715414574909,0.0056975226090872,,0.0146490587988765,,,0.0003136207622786,0.0190090366354636,0.0539657380679476,0.128674843639577,-0.0042964480997613,0.0072085865608448,0.0604011220301685,17.469999313354492,0.0511431065704026,0.0467938746822634,-0.0233819452571498,0,19.790000915527344,17.469999313354492
2010-04-27,^GSPC,1209.9200439453125,1211.3800048828125,1181.6199951171875,1183.7099609375,7454540000.0,-0.0233819452571498,-0.0236596401787016,0.0108088785926224,0.0094136525176903,0.0073186198593523,,-0.0095103108934435,0.0207650384772111,,-0.007063024930859,0.0010655924712723,0.0288567251828066,0.0867801068831166,-0.0275779340426424,0.0251857702887581,0.3199109027295777,22.809999465942383,0.3056668782182414,0.0726952538740813,0.006462752419523,1,19.81999969482422,22.809999465942383
2010-04-28,^GSPC,1184.5899658203125,1195.050048828125,1181.81005859375,1191.3599853515625,6342310000.0,0.006462752419523,0.0064419583781808,0.010996292392827,0.009531294838385,0.0072802633364534,,-0.0038629520831869,0.0256551451148836,,-0.0051439926508274,0.0041468967569322,0.0275128296696587,0.0797955655189741,-0.0212934109830787,0.0112031456646506,-0.1492016945378252,21.07999992370605,-0.0758439098089149,0.0742298001168659,0.0129432280208421,1,22.729999542236328,21.07999992370605
2010-04-29,^GSPC,1193.300048828125,1209.3599853515625,1193.300048828125,1206.780029296875,6059410000.0,0.0129432280208421,0.0128601802812895,0.0117712635789662,0.0099877352771161,0.0075561131923604,,0.0074571527314515,0.0370150675208185,,-0.0003230817815548,0.0103904436903321,0.0347879624752658,0.0997922108089093,-0.008625788435932,0.0134584227489213,-0.0446051990520803,18.440000534057617,-0.1252371631500602,0.0776048129937981,-0.0166476801097963,0,21.190000534057617,18.440000534057617
2010-04-30,^GSPC,1206.77001953125,1207.989990234375,1186.3199462890625,1186.68994140625,6048260000.0,-0.0166476801097963,-0.0167878101398662,0.013372968537488,0.0110088681704998,0.0082253743837372,,-0.0096697629041471,0.0183520725097015,,-0.0159626523171232,-0.0081823676303087,0.017892819826105,0.1162438108544532,-0.0251298691791521,0.0182666101274775,-0.0018401131463294,22.049999237060547,0.1957699890699824,0.0848545579084618,0.0131205867818549,1,20.350000381469727,22.049999237060547
2010-05-03,^GSPC,1188.5799560546875,1205.1300048828125,1188.5799560546875,1202.260009765625,4938050000.0,0.0131205867818549,0.0130352574532621,0.014556700578385,0.0116002464689306,0.0084578959529477,,0.00270388809845,0.030067716420921,,-0.0053033780491191,0.0041426215110862,0.036520376291018,0.1276227275037931,-0.012339001026679,0.0139242200272839,-0.1835585771775684,20.190000534057617,-0.0843536855945434,0.0866577278533077,-0.0238384658450667,0,22.139999389648438,20.190000534057617
2010-05-04,^GSPC,1197.5,1197.5,1168.1199951171875,1173.5999755859375,6594720000.0,-0.0238384658450667,-0.0241271999574182,0.0163839290675941,0.0128030197969515,0.0095776164713328,,-0.0205520706198618,0.0043836371114709,,-0.035883324017209,-0.0306034345855291,0.0066819778528794,0.11058537240144,-0.035883324017209,0.0251515298133948,0.3354907301465153,23.84000015258789,0.1807825419505686,0.092074204833694,-0.0065865547286593,0,23.299999237060547,23.84000015258789
2010-05-05,^GSPC,1169.239990234375,1175.949951171875,1158.1500244140625,1165.8699951171875,6795940000.0,-0.0065865547286593,-0.00660834180078,0.0163882798487812,0.0128237892771444,0.0095649859461997,,-0.0263296199782319,-0.0034474632303603,,-0.0381007811975973,-0.0377991096313611,-0.0070688644042017,0.0890688392989498,-0.0422335312683828,0.0153692754674144,0.0305122886187738,24.90999984741211,0.0448825372473022,0.091801849573958,-0.0323534964113503,0,23.690000534057617,24.90999984741211
2010-05-06,^GSPC,1164.3800048828125,1167.5799560546875,1065.7900390625,1128.1500244140625,10617810000.0,-0.0323534964113503,-0.0328884406439636,0.0182700493419331,0.0147257352179515,0.0111963560628853,,-0.0555324021100558,-0.0360669532024536,,-0.046937120035244,-0.0536686269171114,-0.0338865029988619,0.0561916800921953,-0.0732206252774029,0.0955065381186381,0.5623754771231058,32.79999923706055,0.3167402423917769,0.1064570743565926,-0.0153082649980171,0,24.360000610351562,32.79999923706055
2010-05-07,^GSPC,1127.0400390625,1135.1300048828125,1094.1500244140625,1110.8800048828125,9472910000.0,-0.0153082649980171,-0.0154266461809074,0.0174923967605604,0.0148139892995333,0.0114937475752953,,-0.0667289494890125,-0.0509518679545422,,-0.0675530330532302,-0.0723495333984908,-0.0470520416433674,0.0300518651980241,-0.0874080095403531,0.0374537125205436,-0.1078282621369189,40.95000076293945,0.2484756620564265,0.1139147766078236,0.043974124451984,1,27.399999618530273,40.95000076293945
2010-05-10,^GSPC,1122.27001953125,1163.8499755859375,1122.27001953125,1159.72998046875,6893700000.0,0.043974124451984,0.0430347041456154,0.0260556217809993,0.0196242819162174,0.0141849581759711,,-0.0241827854833771,-0.0101525784256999,,-0.0389880903610398,-0.0392985758009015,-0.0058803740410529,0.0783070077808743,-0.0472775757779966,0.0370498679738897,-0.27227219513328,28.84000015258789,-0.2957265051216152,0.1283052630061166,-0.0033972920184899,0,24.139999389648438,28.84000015258789
2010-05-11,^GSPC,1156.3900146484375,1170.47998046875,1147.7099609375,1155.7900390625,5842550000.0,-0.0033972920184899,-0.0034030759184662,0.0255772835024086,0.019619074730079,0.0141541571493515,,-0.0257966091165073,-0.0141898500633661,,-0.0260387328362563,-0.0415857379143359,-0.0148564907484306,,-0.0505142520656425,0.0198395241883675,-0.1524798003974643,28.31999969482422,-0.0180305289532742,0.1283857050828325,0.0137395239153412,1,25.809999465942383,28.31999969482422
2010-05-12,^GSPC,1155.4300537109375,1172.8699951171875,1155.4300537109375,1171.6700439453125,5225460000.0,0.0137395239153412,0.0136459924018244,0.0256452321002837,0.0200834709196344,0.0143879758893707,0.0107797870662496,-0.0107864472216823,-0.0015541219280593,,-0.0254437189724674,-0.0306121593609001,-0.0013636891417175,0.0701453589655682,-0.0374687699246226,0.0150938962944899,-0.1056199775782834,25.520000457763672,-0.0988700306226443,0.1300349125844005,-0.0121451449685835,0,25.81999969482422,25.520000457763672
2010-05-13,^GSPC,1170.0400390625,1173.5699462890625,1156.1400146484375,1157.43994140625,4870640000.0,-0.0121451449685835,-0.0122194998892251,0.0244444337615636,0.0200680225449172,0.0145490078880731,0.0109079424779678,-0.0205583925173796,-0.014329667761286,,-0.0137696272289196,-0.049158851250677,-0.0102529537928663,0.052687043433987,-0.049158851250677,0.0150759695363758,-0.0679021559824398,26.68000030517578,0.0454545386600577,0.1301068361770182,-0.0188000145120921,0,24.860000610351562,26.68000030517578
2010-05-14,^GSPC,1157.18994140625,1157.18994140625,1126.1400146484375,1135.6800537109375,6126400000.0,-0.0188000145120921,-0.0189789813879498,0.0252711505907683,0.0204873789014689,0.0148573111214417,0.0111733516496436,-0.036671059161651,-0.0330696024268537,,-0.0258947751744956,-0.0630089452090085,-0.0360070645565561,0.0261396464521685,-0.0670346786458587,0.0275719949153088,0.2578223806317035,31.239999771118164,0.1709145207564997,0.132774213092187,0.0011093685155389,1,26.530000686645508,31.239999771118164
2010-05-17,^GSPC,1136.52001953125,1141.8800048828125,1114.9599609375,1136.93994140625,5922920000.0,0.0011093685155389,0.0011087536210084,0.0218271229274757,0.0197793283722061,0.0147660738156419,0.0111714469530648,-0.0331181420652701,-0.0319679085292524,,0.0077914433381791,-0.0395113846082768,-0.042528466694656,0.0250366457447408,-0.0659996762922587,0.0241444041835161,-0.0332136328022982,30.84000015258789,-0.0128040851940107,0.1326149817958049,-0.0141959060371843,0,27.170000076293945,30.84000015258789
2010-05-18,^GSPC,1138.780029296875,1148.6600341796875,1117.199951171875,1120.800048828125,6170840000.0,-0.0141959060371843,-0.0142976317849977,0.0216895853192529,0.0198141631453082,0.0149374731438071,0.0113296328526451,-0.0433304807719678,-0.0454222840986161,,0.0089298969300999,-0.0592263777456112,-0.0577077414240634,0.0115432522718865,-0.0792586571263136,0.0281597604572152,0.0418577323347268,33.54999923706055,0.0878728622264695,0.1322742705348243,-0.0051302638735714,0,26.540000915527344,33.54999923706055
2010-05-19,^GSPC,1119.5699462890625,1124.27001953125,1100.6600341796875,1115.050048828125,6765800000.0,-0.0051302638735714,-0.0051434688600155,0.0109167580199885,0.0191923976251482,0.014931192463553,0.0112361088792182,-0.0445321915390741,-0.0499084545307333,,-0.0385261503911159,-0.076012179719444,-0.0570002157613122,0.018682691118498,-0.0839823031745621,0.0214507519291902,0.0964147506660357,35.31999969482422,0.0527570938305257,0.1323132307221798,-0.038975903416611,0,32.040000915527344,35.31999969482422
2010-05-20,^GSPC,1107.3399658203125,1107.3399658203125,1071.5799560546875,1071.5899658203125,8328570000.0,-0.038975903416611,-0.0397557958377662,0.0165689683586359,0.0210329492849494,0.0163546788803447,0.0122612530505594,-0.0763477272534294,-0.0857859479917116,,-0.0728506652561956,-0.0969924590829023,-0.0968021823757968,-0.0304458983672195,-0.1196849204539369,0.033371294007108,0.2309808152768335,45.790000915527344,0.2964326532040542,0.1404269263099364,0.0150243806861449,1,31.040000915527344,45.790000915527344
2010-05-21,^GSPC,1067.260009765625,1090.1600341796875,1055.9000244140625,1087.68994140625,5452130000.0,0.0150243806861449,0.0149126325857043,0.0168879528578459,0.0211790809333954,0.0165985927234039,0.0124203045696069,-0.0572049319057228,-0.0710590112593699,,-0.0716755565895327,-0.0952955828429408,-0.0893191005693929,-0.01382668214967,-0.1064587315750829,0.032446262878568,-0.3453702136141018,40.09999847412109,-0.1242629903393773,0.1433123140677679,-0.0129080140007874,0,32.2599983215332,40.09999847412109
2010-05-24,^GSPC,1084.780029296875,1089.949951171875,1072.699951171875,1073.6500244140625,5224040000.0,-0.0129080140007874,-0.0129920463236877,0.0169032090024963,0.0207035654976073,0.0166699453427327,0.0125268099551268,-0.0637588153549715,-0.081852565085157,,-0.0723924533746309,-0.0851652635063948,-0.1026594327191048,-0.0279223588199003,-0.117992574778193,0.0160809180434426,-0.0418350259439889,38.31999969482422,-0.04438899867903,0.1434982018722131,0.0003539373857135,1,31.299999237060547,38.31999969482422
2010-05-25,^GSPC,1067.4200439453125,1074.75,1040.780029296875,1074.030029296875,7329580000.0,0.0003539373857135,0.0003538747646525,0.016896141677712,0.0207750103132098,0.0166672059926198,0.0124505320657133,-0.0589271033700207,-0.0803246083833211,,-0.0542846765800063,-0.0787737622590426,-0.1029566645820337,-0.0373573178513191,-0.11768039937593,0.0326389532340223,0.4030482155573081,34.61000061035156,-0.0968162608042441,0.1456580140590526,-0.0056609945338124,0,34.52000045776367,34.61000061035156
2010-05-26,^GSPC,1075.510009765625,1090.75,1065.5899658203125,1067.949951171875,4521050000.0,-0.0056609945338124,-0.0056770786936516,0.0164888401072515,0.019308254702621,0.0164393852506506,0.0124618494059379,-0.0591677723156254,-0.0840955056206241,,-0.0606804174273648,-0.0533617621233081,-0.117870623519999,-0.045032329839903,-0.1226752058121384,0.0236113655221206,-0.3831774808379198,35.02000045776367,0.01184628258254,0.1450799706821665,0.032876173067238,1,32.150001525878906,35.02000045776367
2010-05-27,^GSPC,1074.27001953125,1103.52001953125,1074.27001953125,1103.06005859375,5698460000.0,0.032876173067238,0.032347311768677,0.0224391635329841,0.0212807636941279,0.0177552141359422,0.0131938117931705,-0.0237767272897456,-0.0529582511123516,,-0.0158279706116388,-0.0070394158277135,-0.0896366018903283,-0.0140598145492348,-0.0938321240422392,0.0272277914008649,0.2604284402959489,29.68000030517578,-0.1524842970527161,0.1491418171297326,-0.0123746883115906,0,29.010000228881836,29.68000030517578
2010-08-17,^GSPC,1081.1600341796875,1100.1400146484375,1081.1600341796875,1092.5400390625,3968210000.0,0.0121922160130401,0.0121184896013476,0.0126409253802858,0.0111673413384423,0.0128221190297368,,-0.0111927679858344,,,-0.0259441310990126,-0.0122860475353909,0.0627200521309523,0.017234164092919,-0.1024743585963759,0.0175551998489758,0.2627758595999936,24.32999992370605,-0.0678161085016813,0.0462603721285717,0.0014827787168125,1,17.6299991607666,24.32999992370605
2010-08-18,^GSPC,1092.0799560546875,1099.77001953125,1085.760009765625,1094.1600341796875,3724260000.0,0.0014827787168125,0.0014816804859392,0.0122418186433028,0.0111395267195007,0.0115737407205658,,-0.0108264095702612,,,-0.0298193845644958,-0.0066906892423912,0.0319635696795619,0.0245424263366011,-0.101143526677509,0.0129034129454161,-0.0614760811549791,24.59000015258789,0.0106864048375316,0.0431486008232349,-0.0169353921894682,0,16.399999618530273,24.59000015258789
2010-08-19,^GSPC,1092.43994140625,1092.43994140625,1070.6600341796875,1075.6300048828125,4290540000.0,-0.0169353921894682,-0.0170804358568971,0.0131652804782884,0.0119775081552206,0.0119169289863225,,-0.0267848406654644,,,-0.0405241925824425,-0.02357477421812,0.0050268674448143,-0.0248672350133927,-0.1163660135752677,0.0203425051195169,0.1520516827503988,26.440000534057617,0.0752338499385909,0.0446818956301614,-0.0036630286052607,0,16.530000686645508,26.440000534057617
2010-08-20,^GSPC,1075.6300048828125,1075.6300048828125,1063.9100341796875,1071.68994140625,3761570000.0,-0.0036630286052607,-0.0036697539229193,0.0087434997777456,0.009853776169076,0.0118628643487151,,-0.0289893059611188,,,-0.0163198892810235,-0.0481143700372274,-0.005816560687279,-0.0162657697446128,-0.1196027901441221,0.0110159415050179,-0.123287511595277,25.489999771118164,-0.0359304366017598,0.0448787335560902,-0.0040403067038268,0,16.700000762939453,25.489999771118164
2010-08-23,^GSPC,1073.3599853515625,1081.5799560546875,1067.0799560546875,1067.3599853515625,3210950000.0,-0.0040403067038268,-0.0040484907945532,0.0086797374131878,0.0098480206310467,0.0118829378066678,,-0.0308203395657403,,,-0.0149961704115599,-0.0473912298851877,-0.0105585303809385,,-0.1231598648931333,0.0135884850218823,-0.1463803677719675,25.65999984741211,0.006669285124379,0.0446626310576676,-0.0145124329625988,0,17.139999389648438,25.65999984741211
2010-08-24,^GSPC,1063.199951171875,1063.199951171875,1046.6800537109375,1051.8699951171875,4436330000.0,-0.0145124329625988,-0.0146187683619912,0.0098841522561349,0.0098608312868681,0.0117769297528098,,-0.0421907119481034,,,-0.0253694740632962,-0.0668624212857429,-0.0396862819394797,-0.0175957696366404,-0.1358849485727877,0.0157831396541543,0.3816253756676373,27.459999084472656,0.070148061097595,0.0463364800468322,0.0032893427453595,1,16.989999771118164,27.459999084472656
2010-08-25,^GSPC,1048.97998046875,1059.3800048828125,1039.8299560546875,1055.3299560546875,4360190000.0,0.0032893427453595,0.0032839446916381,0.010153049266799,0.0100626019090212,0.0118050479200099,,-0.0368124218339124,,,-0.0222813547771214,-0.0626039019646877,-0.0363779927244014,-0.039194130115941,-0.1330425779972198,0.0188011979403839,-0.0171628350460854,26.700000762939453,-0.0276765603376493,0.0466772956789471,-0.0076847864547324,0,18.920000076293945,26.700000762939453
2010-08-26,^GSPC,1056.280029296875,1061.449951171875,1045.4000244140625,1047.219970703125,3646710000.0,-0.0076847864547324,-0.0077144665808924,0.0075989905009723,0.010092760358614,0.0118549959574986,,-0.0418395998469458,,,-0.0414813798478852,-0.0663493125899564,-0.044925589744526,-0.0504248048815286,-0.1397049606506565,0.0153529045178741,-0.163635070948743,27.3700008392334,0.0250936350992143,0.0468320538771034,0.0165867683993123,1,17.09000015258789,27.3700008392334
2010-08-27,^GSPC,1049.27001953125,1065.2099609375,1039.699951171875,1064.5899658203125,4102460000.0,0.0165867683993123,0.016450710403283,0.0113160905436609,0.011327480059463,0.0111175023469999,,-0.0242948225310772,,,-0.02702535957781,-0.0560388645520614,-0.0002723678359721,-0.0002723678359721,-0.1254354460778916,0.024535934369211,0.1249756629948639,24.450000762939453,-0.1066861522381937,0.0503256900098867,-0.0147192086888829,0,19.6299991607666,24.450000762939453
2010-08-30,^GSPC,1062.9000244140625,1064.4000244140625,1048.7900390625,1048.9200439453125,2917990000.0,-0.0147192086888829,-0.0148286111130857,0.010912838230082,0.0116774665520748,0.0113760987731001,,-0.0352549291716643,,,-0.0248319225163395,-0.0643498214885377,-0.0208447664454491,-0.0014754603187514,-0.1383083442589709,0.0148838039742598,-0.2887218888179287,27.209999084472656,0.1128833634114532,0.0544097167034862,0.0003907944287471,1,18.360000610351562,27.209999084472656
2010-08-31,^GSPC,1046.8800048828125,1055.1400146484375,1040.8800048828125,1049.3299560546875,4038770000.0,0.0003907944287471,0.0003907180884926,0.0110120123715799,0.0095583863102488,0.0111490177543718,,-0.0317105463343302,,,-0.0208642299303678,-0.0368436172889941,-0.0315188328623183,-0.011930361530426,-0.1379715999606096,0.0136999555171879,0.3840931600176833,26.049999237060547,-0.0426313813466484,0.0529290108555052,0.0295046213339962,1,18.469999313354492,26.049999237060547
2010-09-01,^GSPC,1049.719970703125,1081.300048828125,1049.719970703125,1080.2900390625,4396880000.0,0.0295046213339962,0.0290777363867501,0.0164282793153694,0.0127889691918458,0.0122283039149394,,-0.0009774513715078,,,0.0121140513869635,-0.0030637834035697,0.0100039020410791,0.0233023889793635,-0.1125377784382967,0.0300842881972103,0.0886680845901104,23.88999938964844,-0.0829174629816932,0.0536602722496099,0.0090808358577023,1,16.700000762939453,23.88999938964844
2010-09-02,^GSPC,1080.6600341796875,1090.0999755859375,1080.3900146484375,1090.0999755859375,3704210000.0,0.0090808358577023,0.0090398529867345,0.0148604919819058,0.0129615495265403,0.0116217070304657,,0.0097618121543172,,,0.036344777060107,0.010053255117848,-0.0032643011291562,0.0029995306283794,-0.1044788796743828,0.0089874589785612,-0.1575367078473827,23.190000534057617,-0.0293009155912382,0.0534423886429352,0.0132190023873195,1,16.149999618530273,23.190000534057617
2010-10-19,^GSPC,1178.6400146484375,1178.6400146484375,1159.7099609375,1165.9000244140625,5600120000.0,-0.0158772502499705,-0.0160046440290548,0.0080326628237245,0.0084644442511921,0.0080451701394618,,0.0083647195360374,,,0.0006436939314979,0.0184934825736315,0.0678305071367375,0.0467392625433484,-0.0422088620910757,0.0163230931427325,0.2584397928113167,20.6299991607666,0.0806704555196111,0.0416900862725194,0.0105240751988289,1,23.229999542236328,20.6299991607666
2010-10-20,^GSPC,1166.739990234375,1182.93994140625,1166.739990234375,1178.1700439453125,5027880000.0,0.0105240751988289,0.0104690826136784,0.0089443150286554,0.0086951802736599,0.0081528764875032,,0.0170464898674591,,,0.0110270983494025,0.0323958064802523,0.072165087026212,0.0651280037106778,-0.0321289961309504,0.013884799790415,-0.1021835246387578,19.790000915527344,-0.0407173184396796,0.0420918199963968,0.0017739084702186,1,23.799999237060547,19.790000915527344
2010-10-21,^GSPC,1179.8199462890625,1189.4300537109375,1171.1700439453125,1180.260009765625,4625470000.0,0.0017739084702186,0.0017723369527991,0.0088931083442229,0.0086747095406536,0.00813997317146,,0.0164188764424715,,,0.0089675663243433,0.029679665533475,0.0689017663369278,0.0714732947580236,-0.030412081559108,0.0155912541138028,-0.0800357208207037,19.270000457763672,-0.0262759188331151,0.0422000092086692,0.002389258524164,1,22.190000534057617,19.270000457763672
