Date,ticker,Open,High,Low,Close,Volume,return_1d,log_return_1d,volatility_7d,volatility_14d,volatility_30d,volatility_60d,ma_20_ratio,ma_50_ratio,ma_200_ratio,momentum_7d,momentum_14d,momentum_30d,momentum_60d,drawdown,high_low_range,volume_change,vix_close,vix_return_1d,vix_volatility_30d,target_return_1d,target_direction_1d
2010-04-20,^GSPC,1199.0400390625,1208.5799560546875,1199.0400390625,1207.1700439453125,5316590000.0,0.008058340784849571,0.008026045737071379,0.008728336042329522,0.00699808738091512,0.005519308220938735,,0.017794604062053798,,,0.010716987935442068,0.028893625380120413,0.06031624413290504,0.10064918370113518,-0.003713882358061471,0.007956295604312436,-0.1941801283469794,15.729999542236328,-0.09284893864959276,0.04619041654886136,-0.0010189969053922,0
2010-04-21,^GSPC,1207.1600341796875,1210.989990234375,1198.8499755859375,1205.93994140625,5724310000.0,-0.0010189969053922,-0.0010195164357019706,0.008780522168332026,0.00689108776500322,0.0055461490565566485,,0.015397553684823873,,,0.00790649329025439,0.031220240645822406,0.0574246946716781,0.10416866685883419,-0.004729094828823777,0.010126383530603134,0.07668825318484207,16.31999969482422,0.037507957390824576,0.04675063157329065,0.002263879356942944,1
2010-04-22,^GSPC,1202.52001953125,1210.27001953125,1190.18994140625,1208.6700439453125,6035780000.0,0.002263879356942944,0.0022613206430901964,0.00878660270169678,0.006728063062391224,0.005524262713924358,,0.015944811026036287,,,0.009496362359891375,0.025948619805522544,0.0550449624218301,0.1012938896996014,-0.0024759215720409067,0.01687132232127153,0.05441179810317753,16.469999313354492,0.009191153268087726,0.04624310152664029,0.0071235200993795544,1
2010-04-23,^GSPC,1207.8699951171875,1217.280029296875,1205.0999755859375,1217.280029296875,5326060000.0,0.0071235200993795544,0.0070982676832182495,0.008149429608063852,0.0066754131467143376,0.005595535070935635,,0.020969968864021915,,,0.005476400899608658,0.025129766020238753,0.05828352311837093,0.12240324971551475,0.0,0.01010708983295383,-0.11758546534167913,16.6200008392334,0.009107561149518606,0.04605736219623846,-0.004296448099761374,0
2010-04-26,^GSPC,1217.0699462890625,1219.800048828125,1211.0699462890625,1212.050048828125,5647760000.0,-0.004296448099761374,-0.004305704355093108,0.008374291372204674,0.006871541457490989,0.005697522609087233,,0.014649058798876569,,,0.00031362076227869906,0.019009036635463605,0.05396573806794769,0.12867484363957704,-0.004296448099761374,0.007208586560844887,0.060401122030168564,17.469999313354492,0.05114310657040266,0.04679387468226346,-0.023381945257149872,0
2010-04-27,^GSPC,1209.9200439453125,1211.3800048828125,1181.6199951171875,1183.7099609375,7454540000.0,-0.023381945257149872,-0.023659640178701643,0.010808878592622426,0.009413652517690307,0.007318619859352373,,-0.009510310893443563,0.020765038477211117,,-0.007063024930859085,0.0010655924712723586,0.028856725182806686,0.08678010688311666,-0.027577934042642416,0.025185770288758125,0.3199109027295777,22.809999465942383,0.30566687821824146,0.07269525387408134,0.006462752419523099,1
2010-04-28,^GSPC,1184.5899658203125,1195.050048828125,1181.81005859375,1191.3599853515625,6342310000.0,0.006462752419523099,0.006441958378180898,0.010996292392827043,0.009531294838385006,0.007280263336453432,,-0.003862952083186988,0.02565514511488365,,-0.005143992650827434,0.00414689675693225,0.027512829669658734,0.07979556551897415,-0.021293410983078798,0.011203145664650638,-0.14920169453782528,21.07999992370605,-0.07584390980891498,0.07422980011686596,0.012943228020842135,1
2010-04-29,^GSPC,1193.300048828125,1209.3599853515625,1193.300048828125,1206.780029296875,6059410000.0,0.012943228020842135,0.012860180281289574,0.011771263578966271,0.009987735277116144,0.007556113192360465,,0.007457152731451533,0.03701506752081851,,-0.0003230817815548237,0.010390443690332152,0.03478796247526583,0.09979221080890932,-0.008625788435932091,0.013458422748921395,-0.04460519905208038,18.440000534057617,-0.12523716315006028,0.07760481299379818,-0.016647680109796337,0
2010-04-30,^GSPC,1206.77001953125,1207.989990234375,1186.3199462890625,1186.68994140625,6048260000.0,-0.016647680109796337,-0.016787810139866296,0.013372968537488004,0.011008868170499878,0.008225374383737277,,-0.009669762904147117,0.0183520725097015,,-0.015962652317123238,-0.008182367630308773,0.017892819826105022,0.11624381085445323,-0.025129869179152164,0.018266610127477545,-0.0018401131463294806,22.049999237060547,0.19576998906998244,0.08485455790846182,0.013120586781854904,1
2010-05-03,^GSPC,1188.5799560546875,1205.1300048828125,1188.5799560546875,1202.260009765625,4938050000.0,0.013120586781854904,0.01303525745326214,0.01455670057838502,0.011600246468930665,0.008457895952947764,,0.0027038880984500135,0.030067716420921098,,-0.005303378049119178,0.004142621511086242,0.03652037629101801,0.1276227275037931,-0.012339001026679064,0.013924220027283996,-0.1835585771775684,20.190000534057617,-0.08435368559454348,0.08665772785330779,-0.02383846584506677,0
2010-05-04,^GSPC,1197.5,1197.5,1168.1199951171875,1173.5999755859375,6594720000.0,-0.02383846584506677,-0.024127199957418213,0.01638392906759413,0.012803019796951517,0.009577616471332893,,-0.020552070619861862,0.004383637111470939,,-0.03588332401720906,-0.030603434585529166,0.006681977852879495,0.11058537240144006,-0.03588332401720906,0.025151529813394857,0.3354907301465153,23.84000015258789,0.18078254195056864,0.09207420483369402,-0.006586554728659322,0
2010-05-05,^GSPC,1169.239990234375,1175.949951171875,1158.1500244140625,1165.8699951171875,6795940000.0,-0.006586554728659322,-0.006608341800780098,0.016388279848781204,0.01282378927714441,0.0095649859461997,,-0.02632961997823191,-0.0034474632303603814,,-0.0381007811975973,-0.03779910963136113,-0.007068864404201736,0.08906883929894982,-0.04223353126838281,0.0153692754674144,0.030512288618773864,24.90999984741211,0.04488253724730229,0.09180184957395807,-0.032353496411350324,0
2010-05-06,^GSPC,1164.3800048828125,1167.5799560546875,1065.7900390625,1128.1500244140625,10617810000.0,-0.032353496411350324,-0.032888440643963665,0.018270049341933194,0.01472573521795158,0.011196356062885325,,-0.055532402110055834,-0.03606695320245368,,-0.046937120035244084,-0.053668626917111495,-0.03388650299886198,0.05619168009219533,-0.07322062527740292,0.09550653811863818,0.5623754771231058,32.79999923706055,0.3167402423917769,0.10645707435659263,-0.015308264998017185,0
2010-05-07,^GSPC,1127.0400390625,1135.1300048828125,1094.1500244140625,1110.8800048828125,9472910000.0,-0.015308264998017185,-0.015426646180907493,0.0174923967605604,0.014813989299533365,0.011493747575295364,,-0.06672894948901253,-0.05095186795454221,,-0.06755303305323024,-0.07234953339849082,-0.047052041643367404,0.030051865198024164,-0.0874080095403531,0.037453712520543636,-0.10782826213691898,40.95000076293945,0.24847566205642657,0.11391477660782368,0.04397412445198401,1
2010-05-10,^GSPC,1122.27001953125,1163.8499755859375,1122.27001953125,1159.72998046875,6893700000.0,0.04397412445198401,0.04303470414561544,0.026055621780999304,0.01962428191621743,0.014184958175971131,,-0.024182785483377156,-0.010152578425699943,,-0.038988090361039895,-0.03929857580090157,-0.005880374041052905,0.0783070077808743,-0.04727757577799663,0.03704986797388976,-0.27227219513328005,28.84000015258789,-0.29572650512161525,0.12830526300611664,-0.003397292018489928,0
2010-05-11,^GSPC,1156.3900146484375,1170.47998046875,1147.7099609375,1155.7900390625,5842550000.0,-0.003397292018489928,-0.003403075918466228,0.025577283502408687,0.01961907473007902,0.014154157149351506,,-0.025796609116507385,-0.01418985006336615,,-0.02603873283625635,-0.04158573791433595,-0.01485649074843065,,-0.05051425206564253,0.01983952418836754,-0.15247980039746434,28.31999969482422,-0.018030528953274283,0.12838570508283256,0.013739523915341278,1
2010-05-12,^GSPC,1155.4300537109375,1172.8699951171875,1155.4300537109375,1171.6700439453125,5225460000.0,0.013739523915341278,0.013645992401824483,0.025645232100283775,0.02008347091963443,0.014387975889370797,0.010779787066249635,-0.010786447221682316,-0.001554121928059371,,-0.025443718972467444,-0.030612159360900115,-0.0013636891417175834,0.07014535896556828,-0.03746876992462267,0.015093896294489983,-0.10561997757828345,25.520000457763672,-0.09887003062264432,0.13003491258440059,-0.012145144968583543,0
2010-05-13,^GSPC,1170.0400390625,1173.5699462890625,1156.1400146484375,1157.43994140625,4870640000.0,-0.012145144968583543,-0.01221949988922511,0.02444443376156365,0.020068022544917224,0.014549007888073114,0.010907942477967815,-0.020558392517379676,-0.01432966776128608,,-0.013769627228919612,-0.049158851250677094,-0.010252953792866393,0.052687043433987,-0.049158851250677094,0.0150759695363758,-0.06790215598243987,26.68000030517578,0.045454538660057775,0.1301068361770182,-0.018800014512092122,0
2010-05-14,^GSPC,1157.18994140625,1157.18994140625,1126.1400146484375,1135.6800537109375,6126400000.0,-0.018800014512092122,-0.018978981387949807,0.025271150590768378,0.020487378901468924,0.014857311121441783,0.011173351649643679,-0.03667105916165103,-0.03306960242685375,,-0.025894775174495677,-0.06300894520900857,-0.03600706455655611,0.026139646452168597,-0.06703467864585877,0.027571994915308817,0.2578223806317035,31.239999771118164,0.1709145207564997,0.132774213092187,0.0011093685155389998,1
2010-05-17,^GSPC,1136.52001953125,1141.8800048828125,1114.9599609375,1136.93994140625,5922920000.0,0.0011093685155389998,0.0011087536210084368,0.021827122927475757,0.019779328372206126,0.014766073815641961,0.011171446953064879,-0.033118142065270195,-0.031967908529252465,,0.00779144333817916,-0.039511384608276856,-0.04252846669465604,0.02503664574474085,-0.06599967629225878,0.024144404183516155,-0.033213632802298276,30.84000015258789,-0.012804085194010772,0.13261498179580497,-0.014195906037184347,0
2010-05-18,^GSPC,1138.780029296875,1148.6600341796875,1117.199951171875,1120.800048828125,6170840000.0,-0.014195906037184347,-0.01429763178499772,0.02168958531925297,0.0198141631453082,0.014937473143807133,0.0113296328526451,-0.04333048077196788,-0.04542228409861615,,0.008929896930099934,-0.059226377745611236,-0.05770774142406343,0.011543252271886573,-0.07925865712631364,0.028159760457215244,0.041857732334726894,33.54999923706055,0.0878728622264695,0.13227427053482435,-0.005130263873571406,0
2010-05-19,^GSPC,1119.5699462890625,1124.27001953125,1100.6600341796875,1115.050048828125,6765800000.0,-0.005130263873571406,-0.005143468860015588,0.01091675801998857,0.019192397625148277,0.01493119246355302,0.011236108879218203,-0.04453219153907417,-0.04990845453073334,,-0.038526150391115954,-0.07601217971944407,-0.0570002157613122,0.018682691118498074,-0.08398230317456212,0.021450751929190215,0.09641475066603578,35.31999969482422,0.052757093830525736,0.13231323072217982,-0.03897590341661106,0
2010-05-20,^GSPC,1107.3399658203125,1107.3399658203125,1071.5799560546875,1071.5899658203125,8328570000.0,-0.03897590341661106,-0.03975579583776626,0.016568968358635975,0.021032949284949497,0.016354678880344763,0.01226125305055946,-0.07634772725342942,-0.08578594799171169,,-0.07285066525619566,-0.09699245908290233,-0.09680218237579685,-0.03044589836721956,-0.11968492045393697,0.03337129400710803,0.23098081527683356,45.790000915527344,0.2964326532040542,0.1404269263099364,0.015024380686144978,1
2010-05-21,^GSPC,1067.260009765625,1090.1600341796875,1055.9000244140625,1087.68994140625,5452130000.0,0.015024380686144978,0.014912632585704338,0.016887952857845986,0.021179080933395454,0.0165985927234039,0.012420304569606973,-0.057204931905722844,-0.07105901125936998,,-0.07167555658953273,-0.09529558284294082,-0.08931910056939296,-0.013826682149670089,-0.1064587315750829,0.032446262878568,-0.3453702136141018,40.09999847412109,-0.12426299033937738,0.14331231406776798,-0.012908014000787449,0
2010-05-24,^GSPC,1084.780029296875,1089.949951171875,1072.699951171875,1073.6500244140625,5224040000.0,-0.012908014000787449,-0.012992046323687721,0.01690320900249637,0.020703565497607393,0.016669945342732733,0.012526809955126809,-0.06375881535497152,-0.08185256508515704,,-0.07239245337463096,-0.08516526350639486,-0.10265943271910483,-0.02792235881990035,-0.11799257477819303,0.016080918043442693,-0.04183502594398891,38.31999969482422,-0.04438899867903001,0.14349820187221313,0.00035393738571354305,1
2010-05-25,^GSPC,1067.4200439453125,1074.75,1040.780029296875,1074.030029296875,7329580000.0,0.00035393738571354305,0.00035387476465256084,0.016896141677712,0.020775010313209816,0.016667205992619845,0.012450532065713378,-0.05892710337002072,-0.08032460838332112,,-0.05428467658000635,-0.07877376225904265,-0.10295666458203379,-0.03735731785131913,-0.11768039937593,0.03263895323402233,0.4030482155573081,34.61000061035156,-0.0968162608042441,0.14565801405905265,-0.0056609945338124135,0
2010-05-26,^GSPC,1075.510009765625,1090.75,1065.5899658203125,1067.949951171875,4521050000.0,-0.0056609945338124135,-0.005677078693651669,0.016488840107251563,0.019308254702621083,0.01643938525065061,0.012461849405937905,-0.05916777231562542,-0.08409550562062418,,-0.06068041742736485,-0.05336176212330812,-0.117870623519999,-0.04503232983990302,-0.12267520581213842,0.02361136552212062,-0.3831774808379198,35.02000045776367,0.011846282582540058,0.14507997068216652,0.032876173067238,1
2010-05-27,^GSPC,1074.27001953125,1103.52001953125,1074.27001953125,1103.06005859375,5698460000.0,0.032876173067238,0.032347311768677056,0.022439163532984193,0.021280763694127906,0.0177552141359422,0.01319381179317055,-0.02377672728974567,-0.05295825111235164,,-0.015827970611638875,-0.007039415827713502,-0.0896366018903283,-0.014059814549234884,-0.09383212404223928,0.027227791400864954,0.2604284402959489,29.68000030517578,-0.15248429705271616,0.14914181712973268,-0.01237468831159061,0
2010-08-17,^GSPC,1081.1600341796875,1100.1400146484375,1081.1600341796875,1092.5400390625,3968210000.0,0.012192216013040102,0.012118489601347648,0.012640925380285854,0.011167341338442374,0.012822119029736831,,-0.011192767985834462,,,-0.025944131099012613,-0.012286047535390976,0.06272005213095233,0.017234164092919002,-0.10247435859637599,0.0175551998489758,0.2627758595999936,24.32999992370605,-0.0678161085016813,0.04626037212857172,0.0014827787168125717,1
2010-08-18,^GSPC,1092.0799560546875,1099.77001953125,1085.760009765625,1094.1600341796875,3724260000.0,0.0014827787168125717,0.0014816804859392602,0.012241818643302814,0.011139526719500746,0.011573740720565856,,-0.010826409570261264,,,-0.029819384564495843,-0.006690689242391246,0.03196356967956193,0.024542426336601197,-0.10114352667750903,0.012903412945416193,-0.061476081154979156,24.59000015258789,0.010686404837531693,0.04314860082323495,-0.016935392189468268,0
2010-08-19,^GSPC,1092.43994140625,1092.43994140625,1070.6600341796875,1075.6300048828125,4290540000.0,-0.016935392189468268,-0.01708043585689712,0.013165280478288471,0.011977508155220664,0.011916928986322578,,-0.026784840665464493,,,-0.04052419258244255,-0.023574774218120043,0.005026867444814398,-0.02486723501339272,-0.11636601357526777,0.020342505119516963,0.15205168275039882,26.440000534057617,0.07523384993859095,0.044681895630161464,-0.0036630286052607985,0
2010-08-20,^GSPC,1075.6300048828125,1075.6300048828125,1063.9100341796875,1071.68994140625,3761570000.0,-0.0036630286052607985,-0.003669753922919338,0.008743499777745653,0.009853776169076022,0.011862864348715125,,-0.028989305961118816,,,-0.01631988928102357,-0.048114370037227405,-0.005816560687279093,-0.0162657697446128,-0.11960279014412212,0.011015941505017945,-0.12328751159527707,25.489999771118164,-0.035930436601759874,0.044878733556090296,-0.004040306703826824,0
2010-08-23,^GSPC,1073.3599853515625,1081.5799560546875,1067.0799560546875,1067.3599853515625,3210950000.0,-0.004040306703826824,-0.0040484907945532,0.00867973741318782,0.009848020631046768,0.011882937806667842,,-0.030820339565740373,,,-0.014996170411559984,-0.047391229885187736,-0.010558530380938569,,-0.12315986489313335,0.013588485021882368,-0.1463803677719675,25.65999984741211,0.006669285124379032,0.04466263105766766,-0.014512432962598854,0
2010-08-24,^GSPC,1063.199951171875,1063.199951171875,1046.6800537109375,1051.8699951171875,4436330000.0,-0.014512432962598854,-0.014618768361991257,0.009884152256134955,0.009860831286868188,0.011776929752809888,,-0.04219071194810342,,,-0.02536947406329626,-0.06686242128574293,-0.03968628193947976,-0.017595769636640446,-0.13588494857278777,0.015783139654154343,0.3816253756676373,27.459999084472656,0.07014806109759508,0.04633648004683225,0.0032893427453595248,1
2010-08-25,^GSPC,1048.97998046875,1059.3800048828125,1039.8299560546875,1055.3299560546875,4360190000.0,0.0032893427453595248,0.003283944691638116,0.010153049266799087,0.01006260190902128,0.011805047920009902,,-0.03681242183391242,,,-0.022281354777121454,-0.06260390196468779,-0.03637799272440145,-0.039194130115941084,-0.13304257799721986,0.01880119794038393,-0.0171628350460854,26.700000762939453,-0.027676560337649314,0.046677295678947156,-0.007684786454732473,0
2010-08-26,^GSPC,1056.280029296875,1061.449951171875,1045.4000244140625,1047.219970703125,3646710000.0,-0.007684786454732473,-0.007714466580892417,0.007598990500972371,0.010092760358614089,0.011854995957498688,,-0.04183959984694585,,,-0.04148137984788525,-0.06634931258995647,-0.044925589744526095,-0.05042480488152867,-0.13970496065065652,0.015352904517874189,-0.16363507094874308,27.3700008392334,0.025093635099214362,0.04683205387710348,0.01658676839931239,1
2010-08-27,^GSPC,1049.27001953125,1065.2099609375,1039.699951171875,1064.5899658203125,4102460000.0,0.01658676839931239,0.016450710403283032,0.011316090543660926,0.011327480059463,0.011117502346999902,,-0.024294822531077287,,,-0.02702535957781005,-0.05603886455206142,-0.00027236783597217595,-0.00027236783597217595,-0.1254354460778916,0.024535934369211088,0.12497566299486396,24.450000762939453,-0.10668615223819378,0.05032569000988676,-0.01471920868888299,0
2010-08-30,^GSPC,1062.9000244140625,1064.4000244140625,1048.7900390625,1048.9200439453125,2917990000.0,-0.01471920868888299,-0.014828611113085734,0.010912838230082057,0.011677466552074802,0.011376098773100142,,-0.035254929171664395,,,-0.02483192251633959,-0.06434982148853774,-0.020844766445449192,-0.0014754603187514537,-0.13830834425897098,0.014883803974259813,-0.2887218888179287,27.209999084472656,0.11288336341145322,0.054409716703486204,0.000390794428747121,1
2010-08-31,^GSPC,1046.8800048828125,1055.1400146484375,1040.8800048828125,1049.3299560546875,4038770000.0,0.000390794428747121,0.00039071808849260096,0.011012012371579932,0.009558386310248884,0.011149017754371885,,-0.031710546334330236,,,-0.02086422993036785,-0.0368436172889941,-0.03151883286231838,-0.011930361530426037,-0.1379715999606096,0.013699955517187945,0.38409316001768334,26.049999237060547,-0.042631381346648456,0.05292901085550525,0.029504621333996228,1
2010-09-01,^GSPC,1049.719970703125,1081.300048828125,1049.719970703125,1080.2900390625,4396880000.0,0.029504621333996228,0.029077736386750194,0.01642827931536944,0.012788969191845823,0.01222830391493945,,-0.0009774513715078426,,,0.012114051386963531,-0.00306378340356972,0.010003902041079149,0.023302388979363542,-0.11253777843829671,0.030084288197210318,0.08866808459011044,23.88999938964844,-0.08291746298169322,0.05366027224960991,0.009080835857702363,1
2010-09-02,^GSPC,1080.6600341796875,1090.0999755859375,1080.3900146484375,1090.0999755859375,3704210000.0,0.009080835857702363,0.00903985298673457,0.014860491981905876,0.012961549526540352,0.011621707030465703,,0.009761812154317262,,,0.03634477706010708,0.010053255117848048,-0.0032643011291562107,0.002999530628379432,-0.10447887967438285,0.008987458978561236,-0.15753670784738272,23.190000534057617,-0.029300915591238264,0.0534423886429352,0.013219002387319545,1
2010-10-19,^GSPC,1178.6400146484375,1178.6400146484375,1159.7099609375,1165.9000244140625,5600120000.0,-0.015877250249970554,-0.016004644029054833,0.008032662823724583,0.008464444251192194,0.00804517013946185,,0.008364719536037457,,,0.0006436939314979906,0.018493482573631592,0.06783050713673755,0.04673926254334848,-0.04220886209107577,0.016323093142732503,0.2584397928113167,20.6299991607666,0.08067045551961116,0.041690086272519446,0.01052407519882892,1
2010-10-20,^GSPC,1166.739990234375,1182.93994140625,1166.739990234375,1178.1700439453125,5027880000.0,0.01052407519882892,0.010469082613678416,0.008944315028655427,0.008695180273659979,0.00815287648750326,,0.017046489867459158,,,0.01102709834940252,0.03239580648025231,0.07216508702621205,0.06512800371067784,-0.03212899613095044,0.013884799790415014,-0.1021835246387578,19.790000915527344,-0.04071731843967963,0.042091819996396815,0.0017739084702186325,1
2010-10-21,^GSPC,1179.8199462890625,1189.4300537109375,1171.1700439453125,1180.260009765625,4625470000.0,0.0017739084702186325,0.0017723369527991779,0.008893108344222958,0.00867470954065366,0.008139973171460074,,0.01641887644247153,,,0.008967566324343368,0.029679665533475008,0.0689017663369278,0.07147329475802366,-0.030412081559108017,0.0155912541138028,-0.08003572082070376,19.270000457763672,-0.026275918833115197,0.042200009208669266,0.0023892585241640507,1
2010-10-22,^GSPC,1180.52001953125,1183.9300537109375,1178.989990234375,1183.0799560546875,3177890000.0,0.0023892585241640507,0.0023864087842906394,0.008551069602128859,0.00816802944961126,0.008125159556688171,,0.017340011763798513,,,0.004227128912614786,0.04050018519413179,0.0662700229739277,0.07396512552154966,-0.02809548536004669,0.004190080931544271,-0.31295846692336127,18.780000686645508,-0.025428114140015445,0.041974776525578676,0.002146971596890701,1
2010-10-25,^GSPC,1184.739990234375,1196.1400146484375,1184.739990234375,1185.6199951171875,4221380000.0,0.002146971596890701,0.00214467014688162,0.00834611114068026,0.006319466474552964,0.007947237038817978,,0.017622703891360558,,,0.010061198945241712,0.021425798076405433,0.05679647857785208,0.05307943309395102,-0.026008833972224865,0.0096223850870496,0.3283593831126943,19.850000381469727,0.05697548752408177,0.04299492438602662,1.688528477283846e-05,1
2010-10-26,^GSPC,1184.8800048828125,1187.1099853515625,1177.719970703125,1185.6400146484375,4203680000.0,1.688528477283846e-05,1.6885142218022246e-05,0.008357961996270872,0.006303630215264126,0.007940158525688816,,0.015985652882317458,,,0.008034478879226814,0.022129921113175355,0.057568495645331286,0.058172586244314095,-0.02599238785402025,0.007973045275636581,-0.00419294164467543,20.21999931335449,0.0186397443211217,0.04302721482136763,-0.002690583513671685,0
